trip_headsign	direction_id	trip_id
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19364506
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19364507
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19364508
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19364509
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19364510
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19364511
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19364512
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19364513
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19364514
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19364515
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19364516
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19364517
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364518
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364519
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364520
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364521
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364522
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364523
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364524
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364525
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364526
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364527
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364528
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364529
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364530
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364531
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364532
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364533
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364534
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364535
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364536
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364537
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364538
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364539
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364540
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364541
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364542
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364543
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364544
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364545
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364546
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364547
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364548
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364549
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364550
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364551
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364552
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364553
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364554
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364555
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364556
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364557
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364558
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364559
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364560
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364561
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364562
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364563
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364564
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364565
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364566
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364567
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364568
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364569
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364570
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364571
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364572
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364573
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364574
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364575
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364576
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364577
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364578
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364579
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364580
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364581
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364582
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364583
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364584
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364585
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364586
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364587
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364588
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364589
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364590
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364591
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364592
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364593
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364594
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364595
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364596
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364597
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364598
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364599
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364600
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364601
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364602
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364603
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364604
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364605
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364606
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19364607
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364608
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19364609
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19364610
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19364616
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19364617
RENTON TC VIA S RENTON P&R	0	19364668
RENTON TC VIA S RENTON P&R	0	19364669
DOWNTOWN SEATTLE VIA S RENTON P&R	1	19364670
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19365215
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19365216
FEDERAL WAY TC VIA INTERNATIONAL BOULEVARD	0	19365217
RENTON TC VIA S RENTON P&R	0	19367612
RENTON TC VIA S RENTON P&R	0	19367613
RENTON TC VIA S RENTON P&R	0	19367614
RENTON TC VIA S RENTON P&R	0	19367615
RENTON TC VIA S RENTON P&R	0	19367616
RENTON TC VIA S RENTON P&R	0	19367617
RENTON TC VIA S RENTON P&R	0	19367618
RENTON TC VIA S RENTON P&R	0	19367619
RENTON TC VIA S RENTON P&R	0	19367620
RENTON TC VIA S RENTON P&R	0	19367621
RENTON TC VIA S RENTON P&R	0	19367622
RENTON TC VIA S RENTON P&R	0	19367623
RENTON TC VIA S RENTON P&R	0	19367624
RENTON TC VIA S RENTON P&R	0	19367625
RENTON TC VIA S RENTON P&R	0	19367626
RENTON TC VIA S RENTON P&R	0	19367627
RENTON TC VIA S RENTON P&R	0	19367628
RENTON TC VIA S RENTON P&R	0	19367629
RENTON TC VIA S RENTON P&R	0	19367630
RENTON TC VIA S RENTON P&R	0	19367631
DOWNTOWN SEATTLE VIA S RENTON P&R	1	19367883
DOWNTOWN SEATTLE VIA S RENTON P&R	1	19367885
DOWNTOWN SEATTLE VIA S RENTON P&R	1	19367886
DOWNTOWN SEATTLE VIA S RENTON P&R	1	19367888
DOWNTOWN SEATTLE VIA S RENTON P&R	1	19367889
DOWNTOWN SEATTLE VIA S RENTON P&R	1	19367891
DOWNTOWN SEATTLE VIA S RENTON P&R	1	19367892
DOWNTOWN SEATTLE VIA S RENTON P&R	1	19367894
DOWNTOWN SEATTLE VIA S RENTON P&R	1	19367895
DOWNTOWN SEATTLE VIA S RENTON P&R	1	19367897
DOWNTOWN SEATTLE VIA S RENTON P&R	1	19367898
DOWNTOWN SEATTLE VIA S RENTON P&R	1	19367900
DOWNTOWN SEATTLE VIA S RENTON P&R	1	19367901
DOWNTOWN SEATTLE VIA S RENTON P&R	1	19367903
DOWNTOWN SEATTLE VIA S RENTON P&R	1	19367904
DOWNTOWN SEATTLE VIA S RENTON P&R	1	19367906
DOWNTOWN SEATTLE VIA S RENTON P&R	1	19367907
DOWNTOWN SEATTLE VIA S RENTON P&R	1	19367909
DOWNTOWN SEATTLE VIA S RENTON P&R	1	19367910
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19367912
KENT VIA SOUTHCENTER	0	19367913
KENT VIA SOUTHCENTER	0	19367914
KENT VIA SOUTHCENTER	0	19367915
KENT VIA SOUTHCENTER	0	19367916
KENT VIA SOUTHCENTER	0	19367917
KENT VIA SOUTHCENTER	0	19367918
KENT VIA SOUTHCENTER	0	19367919
KENT VIA SOUTHCENTER	0	19367920
KENT VIA SOUTHCENTER	0	19367921
KENT VIA SOUTHCENTER	0	19367922
KENT VIA SOUTHCENTER	0	19367923
KENT VIA SOUTHCENTER	0	19367924
KENT VIA SOUTHCENTER	0	19367925
KENT VIA SOUTHCENTER	0	19367926
KENT VIA SOUTHCENTER	0	19367927
KENT VIA SOUTHCENTER	0	19367928
KENT VIA SOUTHCENTER	0	19367929
KENT VIA SOUTHCENTER	0	19367930
KENT VIA SOUTHCENTER	0	19367931
KENT VIA SOUTHCENTER	0	19367932
KENT VIA SOUTHCENTER	0	19367933
KENT VIA SOUTHCENTER	0	19367934
KENT VIA SOUTHCENTER	0	19367935
KENT VIA SOUTHCENTER	0	19367936
KENT VIA SOUTHCENTER	0	19367937
KENT VIA SOUTHCENTER	0	19367938
KENT VIA SOUTHCENTER	0	19367939
KENT VIA SOUTHCENTER	0	19367940
KENT VIA SOUTHCENTER	0	19367941
KENT VIA SOUTHCENTER	0	19367942
KENT VIA SOUTHCENTER	0	19367943
KENT VIA SOUTHCENTER	0	19367944
KENT VIA SOUTHCENTER	0	19367945
KENT VIA SOUTHCENTER	0	19367946
KENT VIA SOUTHCENTER	0	19367947
KENT VIA SOUTHCENTER	0	19367948
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19367949
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19367950
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19367951
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19367952
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19367953
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19367954
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19367955
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19367956
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19367957
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19367958
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19367959
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19367960
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19367961
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19367962
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19367963
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19367964
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19367965
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19367966
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19367967
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19367968
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19367969
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19367970
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19367971
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19367972
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19367973
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19367974
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19367975
KENT VIA SOUTHCENTER	0	19367976
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19367977
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19367978
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19367979
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19367980
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19367981
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19367982
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19367983
DOWNTOWN SEATTLE VIA S RENTON P&R	1	19368172
DOWNTOWN SEATTLE VIA S RENTON P&R	1	19368173
DOWNTOWN SEATTLE VIA S RENTON P&R	1	19368174
DOWNTOWN SEATTLE VIA S RENTON P&R	1	19368175
DOWNTOWN SEATTLE VIA S RENTON P&R	1	19368176
DOWNTOWN SEATTLE VIA S RENTON P&R	1	19368177
DOWNTOWN SEATTLE VIA S RENTON P&R	1	19368178
DOWNTOWN SEATTLE VIA S RENTON P&R	1	19368179
DOWNTOWN SEATTLE VIA S RENTON P&R	1	19368180
DOWNTOWN SEATTLE VIA S RENTON P&R	1	19368181
RENTON TC VIA S RENTON P&R	0	19368182
RENTON TC VIA S RENTON P&R	0	19368183
RENTON TC VIA S RENTON P&R	0	19368184
RENTON TC VIA S RENTON P&R	0	19368185
RENTON TC VIA S RENTON P&R	0	19368186
RENTON TC VIA S RENTON P&R	0	19368187
RENTON TC VIA S RENTON P&R	0	19368188
RENTON TC VIA S RENTON P&R	0	19368189
RENTON TC VIA S RENTON P&R	0	19368190
RENTON TC VIA S RENTON P&R	0	19368191
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19368394
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19368395
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19368396
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19368397
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19368398
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19368399
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19368400
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19368401
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19368402
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19368403
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19368404
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19368405
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19368406
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19368407
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19368408
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19368409
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19368410
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19368411
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19368412
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19368413
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19368414
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19368415
DOWNTOWN SEATTLE VIA SOUTHCENTER	1	19368416
KENT VIA SOUTHCENTER	0	19368417
KENT VIA SOUTHCENTER	0	19368418
KENT VIA SOUTHCENTER	0	19368419
KENT VIA SOUTHCENTER	0	19368420
KENT VIA SOUTHCENTER	0	19368421
KENT VIA SOUTHCENTER	0	19368422
KENT VIA SOUTHCENTER	0	19368423
KENT VIA SOUTHCENTER	0	19368424
KENT VIA SOUTHCENTER	0	19368425
KENT VIA SOUTHCENTER	0	19368426
KENT VIA SOUTHCENTER	0	19368427
KENT VIA SOUTHCENTER	0	19368428
KENT VIA SOUTHCENTER	0	19368429
KENT VIA SOUTHCENTER	0	19368430
KENT VIA SOUTHCENTER	0	19368431
KENT VIA SOUTHCENTER	0	19368432
KENT VIA SOUTHCENTER	0	19368433
KENT VIA SOUTHCENTER	0	19368434
KENT VIA SOUTHCENTER	0	19368435
KENT VIA SOUTHCENTER	0	19368436
KENT VIA SOUTHCENTER	0	19368437
KENT VIA SOUTHCENTER	0	19368438
KENT VIA SOUTHCENTER	0	19368439
DOWNTOWN SEATTLE VIA S RENTON P&R	1	19368440
RENTON TC VIA S RENTON P&R	0	19368441
DOWNTOWN SEATTLE VIA RAINIER BEACH STATION	1	19368691
DOWNTOWN SEATTLE VIA RAINIER BEACH STATION	1	19368692
DOWNTOWN SEATTLE VIA RAINIER BEACH STATION	1	19368693
DOWNTOWN SEATTLE VIA RAINIER BEACH STATION	1	19368694
DOWNTOWN SEATTLE VIA RAINIER BEACH STATION	1	19368695
DOWNTOWN SEATTLE VIA RAINIER BEACH STATION	1	19368696
DOWNTOWN SEATTLE VIA RAINIER BEACH STATION	1	19368697
DOWNTOWN SEATTLE VIA RAINIER BEACH STATION	1	19368698
DOWNTOWN SEATTLE VIA RAINIER BEACH STATION	1	19368699
DOWNTOWN SEATTLE VIA RAINIER BEACH STATION	1	19368700
DOWNTOWN SEATTLE VIA RAINIER BEACH STATION	1	19368701
DOWNTOWN SEATTLE VIA RAINIER BEACH STATION	1	19368702
DOWNTOWN SEATTLE VIA RAINIER BEACH STATION	1	19368703
DOWNTOWN SEATTLE VIA RAINIER BEACH STATION	1	19368704
DOWNTOWN SEATTLE VIA RAINIER BEACH STATION	1	19368705
DOWNTOWN SEATTLE VIA RAINIER BEACH STATION	1	19368706
DOWNTOWN SEATTLE VIA RAINIER BEACH STATION	1	19368707
DOWNTOWN SEATTLE VIA RAINIER BEACH STATION	1	19368708
DOWNTOWN SEATTLE VIA RAINIER BEACH STATION	1	19368709
DOWNTOWN SEATTLE VIA RAINIER BEACH STATION	1	19368710
DOWNTOWN SEATTLE VIA RAINIER BEACH STATION	1	19368711
DOWNTOWN SEATTLE VIA RAINIER BEACH STATION	1	19368712
DOWNTOWN SEATTLE VIA RAINIER BEACH STATION	1	19368713
DOWNTOWN SEATTLE VIA RAINIER BEACH STATION	1	19368714
DOWNTOWN SEATTLE VIA RAINIER BEACH STATION	1	19368715
DOWNTOWN SEATTLE VIA RAINIER BEACH STATION	1	19368716
DOWNTOWN SEATTLE VIA RAINIER BEACH STATION	1	19368717
DOWNTOWN SEATTLE VIA RAINIER BEACH STATION	1	19368718
DOWNTOWN SEATTLE VIA RAINIER BEACH STATION	1	19368719
DOWNTOWN SEATTLE VIA RAINIER BEACH STATION	1	19368720
DOWNTOWN SEATTLE VIA RAINIER BEACH STATION	1	19368721
DOWNTOWN SEATTLE VIA RAINIER BEACH STATION	1	19368722
DOWNTOWN SEATTLE VIA RAINIER BEACH STATION	1	19368723
DOWNTOWN SEATTLE VIA RAINIER BEACH STATION	1	19368724
DOWNTOWN SEATTLE VIA RAINIER BEACH STATION	1	19368725
DOWNTOWN SEATTLE VIA RAINIER BEACH STATION	1	19368726
DOWNTOWN SEATTLE VIA RAINIER BEACH STATION	1	19368727
RENTON VIA RAINIER BEACH STATION	0	19368728
RENTON VIA RAINIER BEACH STATION	0	19368729
RENTON VIA RAINIER BEACH STATION	0	19368730
RENTON VIA RAINIER BEACH STATION	0	19368731
RENTON VIA RAINIER BEACH STATION	0	19368732
RENTON VIA RAINIER BEACH STATION	0	19368733
RENTON VIA RAINIER BEACH STATION	0	19368734
RENTON VIA RAINIER BEACH STATION	0	19368735
RENTON VIA RAINIER BEACH STATION	0	19368736
RENTON VIA RAINIER BEACH STATION	0	19368737
RENTON VIA RAINIER BEACH STATION	0	19368738
RENTON VIA RAINIER BEACH STATION	0	19368739
RENTON VIA RAINIER BEACH STATION	0	19368740
RENTON VIA RAINIER BEACH STATION	0	19368741
RENTON VIA RAINIER BEACH STATION	0	19368742
RENTON VIA RAINIER BEACH STATION	0	19368743
RENTON VIA RAINIER BEACH STATION	0	19368744
RENTON VIA RAINIER BEACH STATION	0	19368745
RENTON VIA RAINIER BEACH STATION	0	19368746
RENTON VIA RAINIER BEACH STATION	0	19368747
RENTON VIA RAINIER BEACH STATION	0	19368748
RENTON VIA RAINIER BEACH STATION	0	19368749
RENTON VIA RAINIER BEACH STATION	0	19368750
RENTON VIA RAINIER BEACH STATION	0	19368751
RENTON VIA RAINIER BEACH STATION	0	19368752
RENTON VIA RAINIER BEACH STATION	0	19368753
RENTON VIA RAINIER BEACH STATION	0	19368754
RENTON VIA RAINIER BEACH STATION	0	19368755
RENTON VIA RAINIER BEACH STATION	0	19368756
RENTON VIA RAINIER BEACH STATION	0	19368757
RENTON VIA RAINIER BEACH STATION	0	19368758
RENTON VIA RAINIER BEACH STATION	0	19368759
RENTON VIA RAINIER BEACH STATION	0	19368760
RENTON VIA RAINIER BEACH STATION	0	19368761
RENTON VIA RAINIER BEACH STATION	0	19368762
RENTON VIA RAINIER BEACH STATION	0	19368763
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368764
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368765
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368766
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368767
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368768
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368769
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368770
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368771
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368772
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368773
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368774
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368775
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368776
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368777
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368778
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368779
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368780
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368781
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368782
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368783
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368784
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368785
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368786
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368787
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368788
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368789
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368790
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368791
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368792
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368793
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368794
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368795
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368796
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368797
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368798
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368799
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368800
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368801
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368802
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368803
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368804
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368805
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368806
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368807
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368808
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368809
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368810
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368811
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368812
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368813
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368814
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368815
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368816
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368817
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368818
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368819
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368820
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368821
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368822
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368823
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368824
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368825
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368826
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368827
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368828
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368829
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368830
TUKWILA LINK STATION VIA INTERNATIONAL BOULEVARD	1	19368831
